"geolocation_zip_code_prefix","geolocation_lat","geolocation_lng","geolocation_city","geolocation_state"
"01031",-23.541997726613936,-46.63482435968365,sao paulo,SP
"01050",-23.54985418067981,-46.643139396906825,são paulo,SP
"01046",-23.545731279214017,-46.64319919124003,sao paulo,SP
"01011",-23.546690486964888,-46.635446958807194,sao paulo,SP
"01046",-23.546817419095163,-46.64537999999999,sao paulo,SP
"01024",-23.54186295323959,-46.630035294315356,sao paulo,SP
"01036",-23.541774190746672,-46.64113409905169,sao paulo,SP
"01046",-23.54639669248079,-46.643059340556235,sao paulo,SP
"01014",-23.546245945322866,-46.63344449180569,são paulo,SP
"01031",-23.544207,-46.63628100000001,são paulo,SP
"01044",-23.544475407986656,-46.64244051581169,sao paulo,SP
"01009",-23.548942362228352,-46.6375916208613,sao paulo,SP
"01008",-23.547951597005003,-46.637054895637405,sao paulo,SP
"01046",-23.545368575913177,-46.64318283002467,sao paulo,SP
"01042",-23.544739372468115,-46.640588427145246,são paulo,SP
"01032",-23.540742303912527,-46.635570638640374,sao paulo,SP
"01032",-23.537649709129216,-46.63454060450681,sao paulo,SP
"01036",-23.542828083530566,-46.63939930668248,sao paulo,SP
"01046",-23.545256573691482,-46.642718634341215,sao paulo,SP
"01046",-23.545368575913177,-46.64318283002467,sao paulo,SP
"01021",-23.54832793144441,-46.63064558589651,sao paulo,SP
"01046",-23.546081127035535,-46.64482029837157,sao paulo,SP
"01014",-23.546453343326203,-46.63394723397195,sao paulo,SP
"01039",-23.541883009983316,-46.63991946670314,sao paulo,SP
"01024",-23.54124104676041,-46.62989970568464,sao paulo,SP
"01013",-23.547325128224376,-46.63418378613892,são paulo,SP
"01020",-23.55223547100232,-46.6284406588955,sao paulo,SP
"01016",-23.548495128772636,-46.633490627676125,sao paulo,SP
"01017",-23.549533396618347,-46.6309482320387,sao paulo,SP
"01010",-23.545657005828375,-46.63457024562871,sao paulo,SP
"01001",-23.54929199999999,-46.633559478233785,sao paulo,SP
"01032",-23.538046096860775,-46.63465884583635,sao paulo,SP
"01039",-23.540549165964627,-46.63807798196659,sao paulo,SP
"01046",-23.545317917306143,-46.64397479626647,sao paulo,SP
"01026",-23.53984025062037,-46.6302639919499,sao paulo,SP
"01043",-23.545519993623355,-46.64155460090015,sao paulo,SP
"01044",-23.54669818789317,-46.64068909380236,sao paulo,SP
"01008",-23.547951597005003,-46.637054895637405,sao paulo,SP
"01050",-23.54985418067981,-46.643139396906825,sao paulo,SP
"01014",-23.546453343326203,-46.63394723397195,são paulo,SP
"01020",-23.552482452132203,-46.62938955675458,sao paulo,SP
"01035",-23.540983825979165,-46.64256855760085,sao paulo,SP
"01025",-23.54120589231918,-46.63380609463906,são paulo,SP
"01039",-23.5417538351319,-46.63976074078128,sao paulo,SP
"01050",-23.548722622251763,-46.64376241424774,sao paulo,SP
"01013",-23.547686322234377,-46.6341397692307,sao paulo,SP
"01005",-23.54947149598929,-46.637403877748234,sao paulo,SP
"01048",-23.54754791866247,-46.640686824456075,sao paulo,SP
"01004",-23.550698567026377,-46.63537055343637,sao paulo,SP
"01014",-23.544899811818368,-46.63375772133423,são paulo,SP
"01046",-23.546081127035535,-46.64482029837157,sao paulo,SP
"01007",-23.550096635581966,-46.637934794477474,sao paulo,SP
"01009",-23.54569153926945,-46.635866061486446,sao paulo,SP
"01028",-23.536027749379617,-46.632878533585306,sao paulo,SP
"01045",-23.541593762969626,-46.64189378810082,sao paulo,SP
"01032",-23.540774688874112,-46.63551484303775,sao paulo,SP
"01031",-23.541997726613936,-46.63482435968365,sao paulo,SP
"01017",-23.54981334999131,-46.63035027254893,sao paulo,SP
"01046",-23.545731279214017,-46.64319919124003,sao paulo,SP
"01014",-23.54533828642738,-46.63358224756194,são paulo,SP
"01046",-23.545570662502175,-46.643070783224715,sao paulo,SP
"01023",-23.54357074493623,-46.6320114590571,são paulo,SP
"01050",-23.54857284791384,-46.64350528183976,sao paulo,SP
"01047",-23.54561984263372,-46.640326243407,são paulo,SP
"01014",-23.54631891978764,-46.63343055730286,sao paulo,SP
"01047",-23.546774768769353,-46.64251431141433,sao paulo,SP
"01034",-23.541956005539916,-46.63716661394188,sao paulo,SP
"01042",-23.54472059810152,-46.640515568959614,sao paulo,SP
"01017",-23.5492954052167,-46.63207469510652,sao paulo,SP
"01047",-23.54577819732822,-46.64064024216627,sao paulo,SP
"01036",-23.540272502625726,-46.64390844295695,sao paulo,SP
"01014",-23.544631844566954,-46.63393720301238,sao paulo,SP
"01047",-23.545435222863446,-46.64016774216627,sao paulo,SP
"01010",-23.547806958346342,-46.63612181853806,sao paulo,SP
"01046",-23.545731279214017,-46.64319919124003,sao paulo,SP
"01031",-23.54283887399732,-46.63483409602405,sao paulo,SP
"01050",-23.54985418067981,-46.643139396906825,sao paulo,SP
"01025",-23.539920936547933,-46.628347928793204,sao paulo,SP
"01046",-23.545165891770928,-46.643785796266464,sao paulo,SP
"01040",-23.544527209169786,-46.64301869646116,sao paulo,SP
"01020",-23.55254746378896,-46.63015102553521,sao paulo,SP
"01001",-23.54929199999999,-46.633559478233785,sao paulo,SP
"01014",-23.54533828642738,-46.63358224756194,sao paulo,SP
"01046",-23.547190641410353,-46.64292284776962,sao paulo,SP
"01036",-23.540272502625726,-46.64390844295695,sao paulo,SP
"01046",-23.545158119337575,-46.64387963434121,sao paulo,SP
"01036",-23.540272502625726,-46.64390844295695,sao paulo,SP
"01028",-23.53624171663104,-46.6320595335853,sao paulo,SP
"01032",-23.541381136274456,-46.63552281556929,sao paulo,SP
"01039",-23.5417538351319,-46.63976074078128,sao paulo,SP
"01045",-23.543438228691826,-46.64406077644404,sao paulo,SP
"01024",-23.540674513060427,-46.62966044625749,sao paulo,SP
"01011",-23.546690486964888,-46.635446958807194,sao paulo,SP
"01045",-23.542303065497162,-46.64280268887412,sao paulo,SP
"01004",-23.549530033585306,-46.63462833166943,sao paulo,SP
"01044",-23.545698024698503,-46.64135941020835,sao paulo,SP
"01046",-23.545292448237063,-46.64313044073523,sao paulo,SP
"01017",-23.548747379681476,-46.632222676784664,sao paulo,SP
"01048",-23.54754791866247,-46.640686824456075,sao paulo,SP
"01009",-23.54693540437998,-46.63658792659698,sao paulo,SP
"01009",-23.54569153926945,-46.635866061486446,sao paulo,SP
"01049",-23.547757368861436,-46.64035090161002,sao paulo,SP
"01020",-23.552533361648077,-46.62960898251487,sao paulo,SP
"01046",-23.545368575913177,-46.64318283002467,sao paulo,SP
"01155",-23.528788082434055,-46.664404203300826,sao paulo,SP
"01122",-23.531280767701485,-46.637260391482464,são paulo,SP
"01150",-23.532255303364266,-46.662756071469765,sao paulo,SP
"01123",-23.529307180131543,-46.63490526351788,sao paulo,SP
"01123",-23.530716261728877,-46.637927727999354,sao paulo,SP
"01139",-23.52076037607479,-46.661384138207694,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,são paulo,SP
"01104",-23.535218462115523,-46.62461223313523,sao paulo,SP
"01136",-23.52350959838998,-46.666944167638064,são paulo,SP
"01153",-23.528107581741555,-46.65394803649948,são paulo,SP
"01130",-23.526638234808676,-46.64380970358929,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,são paulo,SP
"01156",-23.5298272739339,-46.66466605744709,são paulo,SP
"01122",-23.529452951151256,-46.64069624923539,sao paulo,SP
"01155",-23.530998048848744,-46.66242857729815,sao paulo,SP
"01151",-23.527788191788307,-46.66030962184773,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01140",-23.517930174303164,-46.66742959008009,sao paulo,SP
"01120",-23.530760486265766,-46.639216010416,sao paulo,SP
"01156",-23.531495310835297,-46.66274838217697,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,são paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01106",-23.532496356079495,-46.62640566388715,sao paulo,SP
"01122",-23.531952971406355,-46.64002553482605,sao paulo,SP
"01124",-23.527367392723217,-46.631883489035715,sao paulo,SP
"01151",-23.531421059668784,-46.65626204287612,sao paulo,SP
"01131",-23.52164183207347,-46.64747554830047,sao paulo,SP
"01121",-23.524588477378973,-46.634392141554585,sao paulo,SP
"01130",-23.526638234808676,-46.64380970358929,sao paulo,SP
"01141",-23.52011919677996,-46.66584000098096,são paulo,SP
"01125",-23.529050497085805,-46.63889432139766,sao paulo,SP
"01102",-23.52261021648681,-46.62942387523806,são paulo,SP
"01127",-23.527735040250406,-46.64480016028046,sao paulo,SP
"01106",-23.531867968088136,-46.62903002775692,sao paulo,SP
"01103",-23.535408394396647,-46.63205279156327,sao paulo,SP
"01141",-23.522751156269763,-46.670746148219685,sao paulo,SP
"01155",-23.52899269085843,-46.66291915185066,são paulo,SP
"01137",-23.519572742714516,-46.654271565497176,são paulo,SP
"01140",-23.516362261976756,-46.66810176204384,sao paulo,SP
"01125",-23.524790602570878,-46.641132785816744,sao paulo,SP
"01130",-23.52463123480867,-46.6448976453055,sao paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01131",-23.529158318627697,-46.64134706148645,sao paulo,SP
"01135",-23.521221031363606,-46.65296293450282,sao paulo,SP
"01153",-23.532383052672103,-46.65187064777848,são paulo,SP
"01138",-23.5188254074384,-46.655623598245754,sao paulo,SP
"01153",-23.532383052672103,-46.65187064777848,sao paulo,SP
"01122",-23.53145824340702,-46.63635618512319,sao paulo,SP
"01102",-23.531764819320195,-46.6321551397369,sao paulo,SP
"01128",-23.52296856571061,-46.64174928255676,sao paulo,SP
"01109",-23.525355372756565,-46.62754223036526,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01128",-23.525548617260107,-46.64728200152921,sao paulo,SP
"01103",-23.535453394396647,-46.63170629156326,sao paulo,SP
"01123",-23.529671716631043,-46.63543928504239,são paulo,SP
"01153",-23.528573308355927,-46.656032961423016,sao paulo,SP
"01132",-23.51929180460501,-46.64980089647412,sao paulo,SP
"01137",-23.523144766840574,-46.65166009603059,sao paulo,SP
"01108",-23.52375957536492,-46.6324154521322,sao paulo,SP
"01136",-23.524503527612687,-46.659004486121546,sao paulo,SP
"01107",-23.522004902014046,-46.63397365860703,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01121",-23.527838870938897,-46.6354222692307,sao paulo,SP
"01135",-23.52677153944895,-46.65216092610854,são paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01125",-23.52736901610016,-46.63980885290549,sao paulo,SP
"01151",-23.531294001384985,-46.656404093946584,sao paulo,SP
"01131",-23.522153615875126,-46.64512644962205,são paulo,SP
"01151",-23.53333440244673,-46.654073790178295,sao paulo,SP
"01125",-23.529050497085805,-46.63889432139766,sao paulo,SP
"01122",-23.530217730509502,-46.64114932835121,sao paulo,SP
"01103",-23.535453394396647,-46.63170629156326,sao paulo,SP
"01154",-23.53158118373822,-46.66174681473255,sao paulo,SP
"01151",-23.532469396618357,-46.65648682737028,sao paulo,SP
"01131",-23.52225240495689,-46.64867242907848,sao paulo,SP
"01121",-23.529147045242066,-46.635775690807364,são paulo,SP
"01132",-23.526638737722866,-46.64690528449413,sao paulo,SP
"01156",-23.530860398003338,-46.663429368861436,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01106",-23.531062064948905,-46.629505278925556,sao paulo,SP
"01127",-23.522527476282445,-46.637587948381295,sao paulo,SP
"01120",-23.528529293092483,-46.64044662698363,sao paulo,SP
"01135",-23.527010132293896,-46.65033378992916,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01151",-23.532469396618357,-46.65648682737028,sao paulo,SP
"01102",-23.53298962614691,-46.632554497634075,sao paulo,SP
"01154",-23.530607486814027,-46.66130709714924,sao paulo,SP
"01151",-23.533271539269457,-46.65410023535694,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01154",-23.531497454808292,-46.66166922535918,sao paulo,SP
"01120",-23.528414466868266,-46.6405507852931,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,sao paulo,SP
"01104",-23.53461921233187,-46.63220615820298,sao paulo,SP
"01141",-23.51803838412488,-46.66548088245144,são paulo,SP
"01125",-23.52918357951986,-46.63891121524606,sao paulo,SP
"01132",-23.520831832073483,-46.64889304830047,sao paulo,SP
"01139",-23.520169372468118,-46.66149387621901,sao paulo,SP
"01127",-23.52611912738766,-46.64542272606609,sao paulo,SP
"01104",-23.534504696635736,-46.63264703788448,sao paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01121",-23.52535147654224,-46.63352556994056,são paulo,SP
"01136",-23.52578552928613,-46.65455044463039,sao paulo,SP
"01151",-23.530786082434055,-46.65703926395059,sao paulo,SP
"01151",-23.53333440244673,-46.654073790178295,sao paulo,SP
"01128",-23.525457401061754,-46.64696099847078,sao paulo,SP
"01152",-23.52916893282939,-46.65214846073055,sao paulo,SP
"01131",-23.519616590339897,-46.646486424086824,sao paulo,SP
"01103",-23.535408394396647,-46.63205279156327,sao paulo,SP
"01123",-23.53052726172887,-46.637837727999354,sao paulo,SP
"01153",-23.534556097697486,-46.65020359117661,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,são paulo,SP
"01127",-23.52558620927345,-46.639508678054064,sao paulo,SP
"01132",-23.520905455450425,-46.64840659893825,são paulo,SP
"01140",-23.51886889869583,-46.67232123313523,sao paulo,SP
"01128",-23.523765642795333,-46.64345266916728,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,são paulo,SP
"01155",-23.528788082434055,-46.664404203300826,sao paulo,SP
"01122",-23.53061403442203,-46.64012824744639,sao paulo,SP
"01123",-23.529525297795686,-46.635743247706166,sao paulo,SP
"01106",-23.531046789341573,-46.62742613696694,sao paulo,SP
"01130",-23.5228496014484,-46.64705044310117,sao paulo,SP
"01102",-23.52261021648681,-46.62942387523806,são paulo,SP
"01138",-23.521956496249086,-46.65414153136359,são paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01150",-23.53205041993188,-46.66025965598129,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01128",-23.521948816261776,-46.640687789197344,sao paulo,SP
"01139",-23.522467263402323,-46.66066743228114,são paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01144",-23.52362350735759,-46.67201579877662,sao paulo,SP
"01135",-23.5269165545329,-46.650251739800325,sao paulo,SP
"01131",-23.52586902331352,-46.64317619969415,são paulo,SP
"01154",-23.53074632139766,-46.65951898972822,sao paulo,SP
"01151",-23.532469396618357,-46.65648682737028,sao paulo,SP
"01130",-23.522696601448402,-46.64669044310117,sao paulo,SP
"01155",-23.52774243741702,-46.66332089785909,sao paulo,SP
"01150",-23.53416257481785,-46.65547667412762,são paulo,SP
"01121",-23.52529956010147,-46.63384836456227,sao paulo,SP
"01122",-23.529995958364616,-46.64040623812689,sao paulo,SP
"01109",-23.525345398291787,-46.62759623036526,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01128",-23.52285920927344,-46.639587210802645,sao paulo,SP
"01150",-23.533209597553263,-46.65636020982169,sao paulo,SP
"01154",-23.528603001384973,-46.65782137330483,sao paulo,SP
"01103",-23.535453394396647,-46.63170629156326,sao paulo,SP
"01131",-23.52272242798196,-46.64487752873788,sao paulo,SP
"01104",-23.535190813203346,-46.62860583888281,sao paulo,SP
"01152",-23.531135207051744,-46.65456294907377,são paulo,SP
"01131",-23.525565925616025,-46.64326425644874,são paulo,SP
"01129",-23.5259237463212,-46.642131776011375,sao paulo,SP
"01128",-23.523701342777947,-46.64315938911654,sao paulo,SP
"01136",-23.524503527612687,-46.659004486121546,sao paulo,SP
"01141",-23.52011919677996,-46.66584000098096,sao paulo,SP
"01131",-23.523774841248738,-46.644297447833026,sao paulo,SP
"01139",-23.520169372468118,-46.66149387621901,são paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,sao paulo,SP
"01123",-23.529457889574026,-46.636138441703906,sao paulo,SP
"01105",-23.533744232586976,-46.63063486274458,sao paulo,SP
"01130",-23.52757228642737,-46.64324600499166,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01123",-23.528547177909836,-46.6368341441803,sao paulo,SP
"01136",-23.525258720785978,-46.65668173175024,sao paulo,SP
"01151",-23.529480663338894,-46.658452850683794,sao paulo,SP
"01156",-23.531579004991666,-46.66224370038666,sao paulo,SP
"01138",-23.5188254074384,-46.655623598245754,sao paulo,SP
"01129",-23.522209449622046,-46.642551998615026,sao paulo,SP
"01137",-23.523144766840574,-46.65166009603059,sao paulo,SP
"01123",-23.529311800450074,-46.63682036594724,sao paulo,SP
"01109",-23.523175088550897,-46.62876729892087,são paulo,SP
"01154",-23.53168862891686,-46.65989171481336,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01156",-23.526760338601,-46.67034046767138,sao paulo,SP
"01122",-23.53112160727679,-46.63788762031853,sao paulo,SP
"01122",-23.530889723296145,-46.640756313924506,sao paulo,SP
"01135",-23.527007496537546,-46.64868261226843,sao paulo,SP
"01120",-23.527792016648416,-46.64078716152122,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01156",-23.530860398003338,-46.663429368861436,sao paulo,SP
"01127",-23.524535158203005,-46.640097743551244,sao paulo,SP
"01155",-23.528788082434055,-46.664404203300826,sao paulo,SP
"01120",-23.531227092705834,-46.638956754659745,sao paulo,SP
"01122",-23.531046443793663,-46.637953905216705,sao paulo,SP
"01153",-23.53199077324141,-46.65206066166546,sao paulo,SP
"01150",-23.53214346987715,-46.65828046849215,sao paulo,SP
"01151",-23.533271539269457,-46.65410023535694,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01105",-23.53354848542905,-46.63147264793122,sao paulo,SP
"01131",-23.52510096364474,-46.64357714960467,sao paulo,SP
"01144",-23.523157005280122,-46.67155034525944,sao paulo,SP
"01153",-23.53214474770618,-46.65194013613022,sao paulo,SP
"01151",-23.53347046073055,-46.65385426464305,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01104",-23.535118813203358,-46.629006338882796,sao paulo,SP
"01123",-23.529311800450074,-46.63682036594724,sao paulo,SP
"01138",-23.52503669608748,-46.65541993450284,sao paulo,SP
"01141",-23.51738361587512,-46.66544313197527,sao paulo,SP
"01126",-23.52915073382772,-46.64042336234055,sao paulo,SP
"01154",-23.528365889260765,-46.657482951843754,sao paulo,SP
"01124",-23.527367392723217,-46.631883489035715,são paulo,SP
"01139",-23.52076037607479,-46.661384138207694,sao paulo,SP
"01139",-23.520176592273145,-46.675988312943566,são paulo,SP
"01128",-23.5234858462404,-46.63897020843672,sao paulo,SP
"01135",-23.521221031363606,-46.65296293450282,são paulo,SP
"01144",-23.523157005280122,-46.67155034525944,sao paulo,SP
"01123",-23.529564261728872,-46.63734722799934,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01150",-23.531825536211038,-46.660194701915856,sao paulo,SP
"01155",-23.529072721354314,-46.663010095595986,sao paulo,SP
"01127",-23.52712509463907,-46.64746678434991,sao paulo,SP
"01155",-23.529925613653422,-46.663863160424704,sao paulo,SP
"01120",-23.53210825506378,-46.63839470107914,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,sao paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01153",-23.532800773241412,-46.65143957784643,sao paulo,SP
"01126",-23.527537093254086,-46.64163785429047,sao paulo,SP
"01140",-23.52564861281671,-46.66180787607479,são paulo,SP
"01129",-23.522191449622035,-46.64250249861501,são paulo,SP
"01151",-23.530051666108854,-46.65775459686078,são paulo,SP
"01140",-23.52564861281671,-46.66180787607479,sao paulo,SP
"01141",-23.522107138496153,-46.664372535662785,sao paulo,SP
"01153",-23.528619712735896,-46.65330991118932,sao paulo,SP
"01103",-23.53538864556528,-46.631747708436734,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,sao paulo,SP
"01144",-23.52375483986375,-46.672247190114874,sao paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01140",-23.51709905300368,-46.676539268653784,são paulo,SP
"01155",-23.52774243741702,-46.66332089785909,sao paulo,SP
"01134",-23.51867680707737,-46.6531159131789,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,sao paulo,SP
"01107",-23.521656419429938,-46.63442349713816,são paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01156",-23.5295707260661,-46.665109917017695,sao paulo,SP
"01139",-23.518892512926165,-46.67646035734891,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01138",-23.520023612268442,-46.655643960038034,sao paulo,SP
"01138",-23.5188254074384,-46.655623598245754,sao paulo,SP
"01123",-23.52935726172887,-46.63723472799934,sao paulo,SP
"01121",-23.53034120621503,-46.636220885798316,sao paulo,SP
"01139",-23.520634636707147,-46.670131361648075,são paulo,SP
"01150",-23.533850113297035,-46.655805182270626,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01151",-23.531294001384985,-46.656404093946584,sao paulo,SP
"01156",-23.5295707260661,-46.665109917017695,são paulo,SP
"01150",-23.53416257481785,-46.65547667412762,sao paulo,SP
"01122",-23.531476243407017,-46.63629318512321,sao paulo,SP
"01103",-23.535453394396647,-46.63170629156326,sao paulo,SP
"01142",-23.519934305152642,-46.6251300217966,sao paulo,SP
"01109",-23.524270910352584,-46.62558198946842,sao paulo,SP
"01150",-23.531997573403025,-46.65853269885743,sao paulo,SP
"01139",-23.520169372468118,-46.66149387621901,sao paulo,SP
"01153",-23.531692798776636,-46.65227012891686,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01141",-23.51803838412488,-46.66548088245144,sao paulo,SP
"01151",-23.531294001384985,-46.656404093946584,sao paulo,SP
"01156",-23.527570535951234,-46.66275407522069,sao paulo,SP
"01132",-23.520831832073483,-46.64889304830047,sao paulo,SP
"01156",-23.530860398003338,-46.663429368861436,sao paulo,SP
"01155",-23.52774243741702,-46.66332089785909,sao paulo,SP
"01152",-23.52673711962604,-46.65977780474923,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01140",-23.520545651694285,-46.67919052719926,sao paulo,SP
"01125",-23.52618232584106,-46.640468608661756,sao paulo,SP
"01124",-23.52841356010148,-46.63294836456227,sao paulo,SP
"01131",-23.522877997201377,-46.65013330350848,sao paulo,SP
"01106",-23.531062064948905,-46.629505278925556,são paulo,SP
"01126",-23.52790740299499,-46.642218857204675,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01153",-23.528107581741555,-46.65394803649948,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01154",-23.52911075691465,-46.66033421648293,sao paulo,SP
"01135",-23.521419031363603,-46.65294995282469,sao paulo,SP
"01144",-23.523845627243432,-46.67353071135091,sao paulo,SP
"01139",-23.52076037607479,-46.661384138207694,sao paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01152",-23.52758305689883,-46.65864223841535,sao paulo,SP
"01120",-23.53210825506378,-46.63839470107914,são paulo,SP
"01155",-23.528192437417022,-46.663779897859094,sao paulo,SP
"01141",-23.522680655288806,-46.667524254775316,sao paulo,SP
"01140",-23.519688873160604,-46.67223019649151,sao paulo,SP
"01156",-23.529778700530876,-46.6648274753015,sao paulo,SP
"01154",-23.52906297584975,-46.65832087330482,sao paulo,SP
"01120",-23.531227092705834,-46.638956754659745,sao paulo,SP
"01131",-23.522877997201377,-46.65013330350848,sao paulo,SP
"01153",-23.528118698857437,-46.65645154579032,sao paulo,SP
"01121",-23.52480531611754,-46.63543513113857,sao paulo,SP
"01107",-23.521656419429938,-46.63442349713816,sao paulo,SP
"01154",-23.531480434358603,-46.65843765834724,são paulo,SP
"01131",-23.52083519346175,-46.64556947723473,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,são paulo,SP
"01156",-23.526950618068167,-46.66982314695028,são paulo,SP
"01128",-23.524603291707493,-46.64507074701368,sao paulo,SP
"01144",-23.52375674639551,-46.67109596592724,sao paulo,SP
"01126",-23.528629299469124,-46.64326786984239,sao paulo,SP
"01128",-23.524001590628362,-46.63919388732751,sao paulo,SP
"01126",-23.526582401061756,-46.63960905675459,são paulo,SP
"01156",-23.526950618068167,-46.66982314695028,sao paulo,SP
"01135",-23.526926507347053,-46.648631758307396,sao paulo,SP
"01154",-23.53074632139766,-46.65951898972822,sao paulo,SP
"01155",-23.529835634745247,-46.6629850217843,sao paulo,SP
"01121",-23.530668516792655,-46.636254015955934,sao paulo,SP
"01123",-23.529632709417676,-46.63560022675858,sao paulo,SP
"01126",-23.526370780743225,-46.63724338649079,sao paulo,SP
"01125",-23.53025382514857,-46.6385090177736,são paulo,SP
"01126",-23.528573623088484,-46.639196957816345,sao paulo,SP
"01122",-23.531790436580295,-46.63507276311384,sao paulo,SP
"01122",-23.531046443793663,-46.637953905216705,são paulo,SP
"01153",-23.530684798776623,-46.65301712891685,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01125",-23.52918357951986,-46.63891121524606,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,são paulo,SP
"01151",-23.531294001384985,-46.656404093946584,são paulo,SP
"01141",-23.51803838412488,-46.66548088245144,sao paulo,SP
"01151",-23.530118384961586,-46.65777137039065,sao paulo,SP
"01130",-23.52179553344107,-46.64480241771019,sao paulo,SP
"01121",-23.526483935887807,-46.63493559977497,sao paulo,SP
"01154",-23.53158118373822,-46.66174681473255,sao paulo,SP
"01122",-23.53149518274702,-46.638857507416574,são paulo,SP
"01107",-23.522597958284045,-46.633089288854116,sao paulo,SP
"01135",-23.526908245080445,-46.65089423910785,sao paulo,SP
"01139",-23.518892512926165,-46.67646035734891,são paulo,SP
"01139",-23.52183510257342,-46.66428988130433,sao paulo,SP
"01132",-23.520831832073483,-46.64889304830047,sao paulo,SP
"01151",-23.530021082434054,-46.65824476158463,sao paulo,SP
"01124",-23.529235567863104,-46.63396345377697,sao paulo,SP
"01129",-23.524372634196986,-46.64743213627446,sao paulo,SP
"01153",-23.528899184286484,-46.653736572999,são paulo,SP
"01156",-23.526318626406702,-46.67121817317798,sao paulo,SP
"01141",-23.51929169969415,-46.66571964308378,sao paulo,SP
"01121",-23.525511443793654,-46.632972069940564,sao paulo,SP
"01155",-23.529072721354314,-46.663010095595986,sao paulo,SP
"01144",-23.523846601708204,-46.67362071135091,sao paulo,SP
"01126",-23.526802792111525,-46.64022447169482,sao paulo,SP
"01109",-23.525406525102536,-46.621782785734894,sao paulo,SP
"01135",-23.52784355453289,-46.652282077990634,sao paulo,SP
"01138",-23.521933445467102,-46.65183216180969,sao paulo,SP
"01150",-23.532417293092486,-46.65827801610015,são paulo,SP
"01155",-23.529825639188648,-46.6637641604247,são paulo,SP
"01140",-23.517078442148886,-46.673824227451085,sao paulo,SP
"01120",-23.529707958364618,-46.63972567984307,sao paulo,SP
"01138",-23.522033503750908,-46.655072413266765,sao paulo,SP
"01153",-23.530873714957597,-46.65287868720067,sao paulo,SP
"01123",-23.529307180131543,-46.63490526351788,sao paulo,SP
